post_id,post_text
373,#ride11252024 Need a ride Sunnyvale ➜ Oakland. Budget $18
374,#drive06032024 from Palo Alto to Sunnyvale | 1PM | $10 | 1 seat
375,#ride09182025 Davis to San Jose | 5PM | $18 | 1 seat thx
376,#ride05142025 Sunnyvale-San Francisco  leaving 9:00 AM
377,#drive07152025 from Fremont to Berkeley $18 leaving 10AM
378,#ride10102024  RIDE!!  Fremont  to  Sunnyvale  3PM  $40
379,#drive05022025 Need a drive Palo Alto to Sacramento. Budget $20-25
380,"#ride06110225 #ride06122025 from Sunnyvale to Sacramento | 9PM | $18 | 1 seat
pm me"
381,#ride11032025 RIDE!! Oakland-Fremont 8:50 AM $10
382,#ride06052025 San Jose ➜ Oakland | 8:00 AM | $35 | 1 seat
383,#ride04282025 Need a ride Sunnyval e➜ San Francisco. Budget $30 pls
384,#ride11112024  RIDE!!  from  Palo  Alto  to  San  Francisco  12:45  PM  $20-25
385,#ride02292024 Fremont to Berkeley | 9AM | $18 | 1 seat 🚗
386,#ride09182025 Need a ride Sunnyvale -> San Francisco. Budget
387,#drive05172025 Need a drive San Jose -> SF. Budget $35
388,#ride11282025 Fremont to Sac | 7AM | 22 dollars | 1 seat
389,#drive09032024 Need a drive SJ to San Francisco. Budget $12
390,#ride08152025 Fremont -> Davis $30 leaving 12PM
391,#ride04022024 Need a ride Sacramento-San Jose. Budget $40-50
392,#ride05232025 RIDE!! San Jose-Davis 11AM $40-48 thx
393,#drive10162025  DRIVE!!  from  SJ  to  Sacramento  8:40  PM  $30
394,#ride08262025 San Francisco -> San Jose | 6:40 PM | $22 | 1 seat
395,#ride04272024 from Davis to San Francisco | 3:00 PM | $35 | 1 seat
396,#drive06072024 DRIVE!! Berkeley to Oakland 6AM $10-15
397,#drive11212025 San Jose to Davis | 2:15 PM | $25 | 1 seat
398,#drive11022024 #drive11052024 Davis-Oakland $40-45 leaving 1:50 PM
399,#drive02132024 DRIVE!! Sacramento to Sunnyvale 9:10 AM $10
400,#ride10132024 from Fremont to SJ $10 leaving 7:50 PM thx
401,d#rive03062024 San Jose to Fremont | 6PM |  | 1 seat
402,#ride04122024 Need a ride Fremont -> San Francisco. Budget $12
403,#ride07192025 RIDE!! Oakland ➜ Berkeley 11AM thx
404,#drive08122025 Need a drive from Sunnyvale to Palo Alto. Budget $22 pls
405,"#ride11192024  RIDE!!  Fremont  ➜  Palo  Alto  3PM  $15-25
pm  me"
406,"#drive12292025  Need  a  drive  Sacramento-Oakland.  Budget  $22  🚗
pm  me"
407,#ride12032024 SF ➜ Berkeley | 1:10 PM | $25 | 1 seat 😊
408,#ride06022024 #ride06052024 RIDE!! from Berkeley to Sunnyvale 10:50 PM $22
409,#ride10232025 RIDE!! Sunnyvale -> San Farncisco 7AM $40 🚗
410,#drive03162024 DRIVE!! Palo Alto-San Jose 12PM $12
411,#ride07162025 Palo Alto-San Francisco | 10PM | $15 | 1 seat 😊
412,"#ride01112025 RIDE!! Fremont -> Oakland 10AM $20 🚗
anyone?"
413,"#ride07162024 Need a ride Palo Alto to Sunnyvale. Budget $15
comment below"
414,#ride07262024 Need a ride Oakland -> Sacramento. Budget $40 🚗
415,#ride04122024 #ride04142024 RIDE!! Berkeley to Sunnyvale 10:30 AM $25
416,#ride09092024 RIDE!! Palo Alto-Oakland 11AM 😊
417,#ride06282025 Need a ride Davis-Sunnyvale. Budget $15
418,#ride04272024 RIDE!! from Oakland to Sacramento 9:00 AM 😊 anyone?
419,#ride02172025 Fremont to Berkeley | 8PM | $20 | 1 seat
420,Berkeley-San Francisco | 12:15 PM | $18 | 1 seat
421,#ride12122025 RIDE!! Berkeley ➜ Fremont 10AM $22 😊
422,#drive11042024 Davis ➜ Palo Alto | 8:20 PM | 40 dollars | 1 seat
423,#drive09012024 Need a drive Oakland to Berkeley. Budget $40
424,#ride12192024 RIDE!! Palo Alto-Sac 9PM 40 dollars thx
425,#ride06162024 Need a ride Palo Alto-Berkeley. Budget $30 😊
426,#ride10102024 #ride10132024 Need a ride Palo Alto-SF. Budget $15
427,#ride03122025  #ride03132025  from  Sacramento  to  San  Jose  |  7PM  |  22  dollars  |  1  seat
428,#drive10192024 DRIVE!! from Sunnyvale to San Francisco 8PM $10
429,#drive11092024 Need a drive from Sacramento to San Francisco. Budget 10 dollars
430,#ride03232024 RIDE!! Sunnyvale to Fremont 12PM $15 thx
431,#ride11022025  Berkeley-Oakland  $12-17  leaving  8AM
432,#drive07232024 Sunnyvale -> Oakland $12 leaving 7AM
433,Need a ride San Francisco-Sac. Budget $25
434,#drive08212025  Need  a  drive  from  Palo  Alto  to  Berkeley.  Budget  $20
435,"#ride08122025 #ride08132025 Sacramento-San Francisco 15 dollars leaving 10:50 PM
comment below"
436,#ride01292024 Need a ride from Oakland to Fremont. Budget $20
437,#drive12022025 #drive12092025 Davis ➜ Oakland | 9AM | $35-45 | 1 seat
438,#drive01102024 San Francisco-Palo Alto $35 leaving 3:10 PM
439,Berkeley  to  San  Jose  $18  leaving  4PM  😊
440,#drive02252025 Berkeley to Oakland $22 leaving 10:15 PM
441,#ride01082025 RIDE!! Sunnyvale-Sacramento 7PM thx
442,#drive11152024 Sacramento -> Oakland $35 leaving 9:45 AM
443,#drive07282024 Need a drive San Francisco ➜ San Joes. Budget $10 🚗
444,#drive02292024 Fremont to San Jos e20 dollars leaving 12PM
445,"#ride07182024 RIDE!! San Francisco ➜ Fremont 5:00 PM $20
flexible time"
446,#ride03232024 RIDE!! SJ -> Palo Alto 7PM $12 !!
447,#drive09062024 San Jose to Palo Alto | 12PM | $12-17 | 1 seat
448,#ride06252024 RIDE!! from Palo Alto to Sunnyvale 2:20 PM $25-35
449,#ride01072025 Need a ride from Fremont to Davis. Budget $15
450,#drive12282024 Need a drive Sunnyvale to Sac. Budget
451,#ride07122025 #ride07142025 Davis to Sunnyvale | 5:15 PM | $40 | 1 seat
452,#ride02152025 #ride02172025 Palo Alto-Sunnyvale $22 leaving 9PM
453,#ride08202025 Fremont -> Palo Alto | 4:30 PM | $10 | 1 seat
454,#ride11172025 Need a ride from Sunnyvale to San Francisco. Budget $15
455,#driv0e2122025 San Jose to Sac | 6:50 PM | $15 | 1 seat
456,#ride02072025 Need a ride Fremont -> Palo Alto. Budget $15
457,#drive10282025 Davis -> Sacramento | 9:30 PM | | 1 seat
458,#drive07012024 #drive07022024 DRIVE!! Berkeley-SJ 1:50 PM $22
459,#ride03142024 #ride03172024 Berkeley ➜ Fremont $22 leaving 10:30 AM
460,#drive04172025 DRIVE!! from Sac to Berkeley 4PM
461,#drive01112024 #drive01142024 DRIVE!! from Sacramento to Palo Alto 4:50 PM $10
462,"#ride06272024 Fremont -> Sunnyvale | 3:45 PM | $35 | 1 seat
pm me"
463,"#drive07192025 Need a drive Fremont -> Davis. Budget $35-40 !!
comment below"
464,Berkeley ➜ Fremont | 6PM | $22 | 1 seat 😊
465,#drive08232024 Sacramento -> Sunnyvale  leaving 1:20 PM
466,"#drive09162024 Need a drive Sunnyvale -> Davis. Budget $12
pm me"
467,#drive04272025 DRIVE!! Fremont to Davis 5PM $35
468,#ride11132025 RIDE!! Davis -> SJ 10AM $20
469,#ride10272025 Need a ride Oakland ➜ Sacramento. Budget $40
470,#ride02262024 #ride02822024 RIDE!! from SF to Sunnyvale 7:45 AM $12
471,#drive03052024 DRIVE!! Oakland ➜ Berkeley 6PM $25
472,#ride11262024  Need  a  ride  from  Fremont  to  Davis.  Budget  $15-25
473,#drive08132024 DRIVE!! Oakland-San Jose 10PM $18 thx
474,#drive05252024 Need a drive from Berkeley to San Jose. Budget $20
475,#ride06112024 Need a ride Berkeley -> San Jose. Budget $30
476,#ride07102024 Berkeley to San Jose 15 dollars leaving 8PM !!
477,#ride12212024 Need a ride from Oakland to Berkeley. Budget $30
478,#drive10072025 Need a drive Davis -> San Francisco. Budget $12
479,#ride06092025 Need a ride Davis-Sunnyvale. Budget pls
480,#drive08012025 SF-SJ $18 leaving 5PM
481,#ride08222024  #ride08242024  RIDE!!  Fremont  ➜  Davis  4:40  PM  $12
482,#ride03292025 RIED!! Davis to Fremont 3:30 PM $35
483,#drive06152025 from Oakland to Davis | 1:45 PM | $10 | 1 seat
484,#drive09262025 Palo Alto-San Jose | 9PM | $12 | 1 seat
485,#drive02072024 Need a drive from Palo Alto to Sacramento. Budget $12-17
486,#drive11232024 Need a drive Davis to San Francisco. Budget $35
487,#ride02232024 Need a ride from Sacramento to Davis. Budget $22 thx
488,#drive08252052 #drive09012025 Berkeley-Fremont | 10PM | $30 | 1 seat
489,#drive06062024 from Berkeley to Fremont leaving 1PM
490,#drive08122024 DRIVE!! San Jose ➜ Oakland 5:15 PM $30
491,#drive12252024  DRIVE!!  Sac-Davis  7AM$  10
492,#drive06162024 from Sunnyvale to Berkeley | 6:45 PM | $12 | 1 seat
493,"#drive12042025 Need a drive Sunnyvale -> San Jose. Budget
flexible time"
494,#ride08312025 Need a ride Sunnyvale-Oakland. Budget 15 dollars
495,#drive05072024 from Fremont to SJ | 1:10 PM | $12 | 1 seat
496,RIDE!!  Sacramento  ->  Sunnyvale  8:10  PM  $15  !!
497,#ride04112024 Palo Alto ➜ Oakland $22 leaving 2:20 PM 😊
498,#drive01012024 Sunnyvale -> Fremont | 6PM | $30 | 1 seat !!
499,#ride06232024  Need  a  ride  Fremont  to  Palo  Alto.  Budget  $30
500,#drive06062025 San Jose ➜ Berkeley $30-38 leaving 12PM
501,"#ride11262025 RIDE!! Palo Alto ➜ San Francisco 8PM $30-35 😊
anyone?"
502,#drive05062024 Need a drive Palo Alto ➜ Oakland. Budget $12
503,#ride09192025 Need a ride from Davis to Berkeley. Budget $35 🚗
504,#drive12182024 Need a drive San Francisco -> San Jose. Budget $10
505,#drive12072024 Berkeley-Palo Alto | 5:45 PM | $18 | 1 seat
506,#drive05252025 Sunnyvale to Fremont 25 dollars leaving 8:50 AM
507,#drive12052025 DRIVE!! Davis to San Jose 4PM $18
508,#drive12062025 Davis -> Sunnyvale $12 leaving 7:20 AM
509,#ride09092024 RIDE!! Fremont-Oakland 1:40 PM $15
510,#drive05082024  from  Davis  to  Sunnyvale  |  12:20  PM  |  $40  |  1  seat  !!
511,#ride09052025 Fremont ➜ Oakland $15 leaving 1PM
512,#ride11282024 RIDE!! Sacramento -> San Francisco 9AM $22-03
513,#drive06292024 from Palo Alto to Berkeley | 10:45 PM | $30 | 1 seat
514,#ride10022025 from Oakland to Davis | 6AM | $18 | 1 seat !!
515,#ride03032024 San Jose -> Sacramento $18 leaving 4PM
516,#drive12042024 Need a drive from San Francisco to Sunnyvale. Budget $12
517,#ride11192025  Need  a  ride  from  San  Jose  to  Oakland.  Budget  $40-48  pls  flexible  time
518,"#drive10042024 Sunnyvale -> Sacramento $20 leaving 7PM
anyone?"
519,"#drive03302025 San Jose-Berkeley | 9:40 AM | $25 | 1 seat
comment below"
520,DRIVE!! Oakland-San Francisco 12:40 PM 25 dollars
521,#drive05262024 San Jose ➜ Sunnyvale | 6PM | $22 | 1 seat
522,#drive12172024 Need a drive San Jose -> San Francisco. Budget $10
523,#ride04232025 San Jose to Palo Alto | 12:45 PM | $40 | 1 seat
524,#drive12192025  #drive12202025  Need  a  drive  from  Sunnyvale  to  Berkeley.  Budget  $35
525,#drive06102024  DRIVE!!  Davis-Palo  Alto  6PM  $35
526,#drive11132024 #drive11152024 DRIVE!! Sacramento ➜ Oakland 7:10 AM
527,#drive0802202 5from Sunnyvale to San Francisco | 7:15 AM | $15 | 1 seat
528,#ride08252025 Need a ride San Francisco-Davis. Budget $15
529,#drive12062025 Need a drive SJ-Fremont. Budget $25
530,#drive05102024 DRIVE!! Fremont -> Oakland 1:50 PM 😊
531,#ride07172025 Need a ride Sunnyvale ➜ Palo Alto. Budget $10-15
532,#ride03222025  Berkeley  ➜  San  Francisco  |  8PM  |  $20  |  1  seat
533,#ride06162025 San Jose -> Oakland | 10:50 PM | | 1 seat
534,#ride06022025 from Fremont to San Francisco | 4PM | 40 dollars | 1 seat
535,#drive06202024 DRIVE!! Fremont to Berkeley 8PM $18 thx
536,#ride08242025 RIDE!! San Jose-Berkeley 3PM $22
537,#drive11212025 Oakland -> San Jose | 7:20 PM | $18 | 1 seat
538,#ride09192025 RIDE!! San Francisco ➜ San Jose 5:10 PM $30
539,#ride02072025 from Sunnyvale to Fremont $10 leaving 2:30 PM thx
540,#drive12212025 DRIVE!! Davis -> Palo Alto 11AM $40 😊
541,"#ride02142025 Fremont ➜ SJ $35-40 leaving 8AM
pm me"
542,#drive07172025 Sunnyvale ➜ Davis | 12:45 PM | $12 | 1 seat 🚗
543,#drive01312024 Need a drive Palo Alto-Sunnyvale. Budget $20
544,#drive10272025 DRIVE!! Palo Alto-Berkeley 4:15 PM $40-48
545,#ride04092025  Need  a  ride  Oaklan-dSacramento.  Budget  $18
546,#ride11182025 RIDE!! Berkeley to Oakland 5:40 PM $18-28
547,#drive06282024  Need  a  drive  from  Palo  Alto  to  Oakland.  Budget  $35  😊
548,#drive11262025 DRIVE!! Oakland -> Sacramento 6PM $30-40
549,#drive09242024  from  Sacramento  to  Palo  Alto  |  2:40  PM  |  $10  |  1  seat
550,#ride01012025 Oakland ➜ Sacramento | 4:20 PM | $18-28 | 1 seat
551,#ride05312025 RIDE!! San Francisco-Oakland 7:00P M $18
552,#ride04222024  Oakland  to  Berkeley  |  1:40  PM  |  $25  |  1  seat
553,#drive10232024 DRIVE!! Fremont to San Jose 8:00 PM $40-50
554,#drive10152024 San Jose-Davis 18 dollars leaving 11AM 😊
555,#driev03242025 DRIVE!! San Francisco-San Jose 6:30 PM $35
556,"#drive05252024  Sacramento  ➜  SF  |  9AM  |  $35  |  1  seat  🚗
comment  below"
557,#ride04062025  #ride04072025  RIDE!!  Fremont  ➜  San  Francisco  10:15  AM  $15
558,#ried02242025 San Jose -> Fremont | 3:30 PM | $22-32 | 1 seat
559,#ride01132025 Need a ride from Sacramento to San Jose. Budget $40-50
560,#ride09272024 #ride10042024 RIDE!! Berkeley-San Francisco 9AM $18
561,#ride02222024 Oakland-Davis  leaving 7:00 AM
562,"#drive11282024 Need a drive from San Jose to Berkeley. Budget $40
pm me"
563,#ride04082024 Need a ride from San Jose to Sunnyvale. Budget comment below
564,#ride04132024 #ride04152024 from Fremont to Davis | 1:00 PM | $10 | 1 seat !!
565,#ride11122024 Davis to Berkeley $35 leaving 9:40 PM
566,#ride09172025  Davis  to  Sunnyvale  |  9:40  PM  |    |  1  seat  !!
567,Need a drive Oakland -> Davis. Budget pls
568,"#drive07272024 Need a drive from Davis to San Francisco. Budget $22
anyone?"
569,#ride09022025 Need a ride Davis -> Berkeley. Budget $30 thx
570,"#ride08192024 Palo Alto-Davis | 7:30 PM | $18 | 1 seat
flexible time"
571,#ride09122024 San Jose to Sunnyvale $18-23 leaving 10:20 PM
572,#ride06022025 from Palo Alto to Fremont|  9:45 PM | $18 | 1 seat
573,#ride11102024 Sunnyvale to Oakland $20 leaving 7AM 🚗
574,#ride02192025 #ride02262025 RIDE!! Sunnyvale to Oakland 10:50 AM $25 pm me
575,#drive07302024 #drive08022024 Sunnyvale ➜ San Jose $30 leaving 12:45 PM
576,"#ride06222025 Sunnyvale -> SF | 9:10 PM |  | 1 seat 😊
comment below"
577,#drive08162024 #drive08232024 Need a drive Sunnyvale -> Berkeley. Budget $15-25
578,#ride02132024 Need a ride Oakland to Davis. Budget $10
579,#ride09222025 Need a ride from Sunnyvale to Oakland. Budget $10 !!
580,#drive02252024 Need a drive Berkeley -> Davis. Budget 2$0
581,#drive05292025 #drive05312025 Sunnyvale -> SJ | 6:30 AM | $25-33 | 1 seat
582,#ride08202024  Sacramento  ->  SJ  $15  leaving  6:50  AM
583,#ride08132024 Need a ride Sac to Berkeley. Budget $22 pls
584,#drive03242024  DRIVE!!  Sunnyvale  to  San  Jose  3PM  $40  comment  below
585,#ride12292025 #ride01052026 from Oakland to Sacramento $10-20 leaving 7:20 PM
586,#drive05272025 Oakland-Fremont $15 leaving 3:40 PM
587,#ride11222024  Berkeley  to  Davis  |  6:20  AM  |  $25  |  1  seat  !!
588,#drive05032024 Need a drive Sacramento-Davis. Budget $40-48 😊
589,#drive05102025 Need a drive Oakland to Sunnyvale. Budget $40
590,#ride11022025  Need  a  ride  San  Francisco  ->  Palo  Alto.  Budget  $22
591,#drive04202024 DRIVE!! San Francisco to Palo Alto 3PM $22
592,#drive02192024 Sunnyvale -> SJ | 12:10 PM | $35 | 1 seat
593,#ride01302024 Fremont-Palo Alto | 1:00 PM | $18-28 | 1 seat pls
594,#ride07282025 RIDE!! Sacramento to Davis 8:30 AM $35
595,#ride04072024 RIDE!! from Fremont to Oakland 12PM
596,#ride07122024 IRDE!! Sacramento ➜ Davis 10:00 AM $18-28 thx
597,#drive01282025 DRIVE!! San Jose ➜ Palo Alto 10PM 12 dollars comment below
598,#ride02142024 Fremont -> Oakland $10 leaving 7AM
599,#drive11012024 from Oakland to Berkeley $30 leaving 6:45 PM 😊
600,#ride12302024 Sacramento ➜ Palo Alto | 6:15 PM | $35-40 | 1 seat !!
601,#ride10262025 RIDE!! from San Jose to Sac 6AM $18 pls
602,#ride01252025 Berkeley to Davis | 2:20 PM | $20 | 1 seat
603,#drive06142025 DRIVE!! SJ ➜ San Francisco 3:50 PM $30-38
604,"#drive03182025 Sunnyvale-Oakland | 1PM | $15 | 1 seat
flexible time"
605,#ride10092024  San  Jose-Berkeley  $18  leaving  6PM
606,#ride06272025 Need a ride San Francisco ➜ Davis. Budget $15-20
607,#ride02262024 Need a ride Berkeley ➜ Sunnyvale. Budget
608,#ride09082024 Berkeley-San Francisco $40-48 leaving 10:00 AM 🚗
609,#drive09122025 DRIVE!! San Francisco ➜ Davis 7PM $12
610,#ride06212024 Fremont -> Berkeley | 8:45 AM | $35 | 1 seat
611,#drive11022025 Davis-San Francisco $30 leaving 10AM 🚗
612,"#drive09132025 Berkeley -> Sacramento $25 leaving 11:45 AM
pm me"
613,#ride07282025  RIDE!!  SF  ➜  San  Francisco  5PM  $18
614,#ride12032024 Sacramento ➜ San Francisco | 5:15 PM | $20 | 1 seat pls
615,"#drive02152025 Palo Alto -> Berkeley | 7AM | $25 | 1 seat
pm me"
616,#drive08312024  from  San  Francisco  to  Berkeley  |  9:10  AM  |  $15  |  1  seat
617,#ride07012025 Need a ride from Oakland to San Francisco. Budget $35-40
618,#ride02232025 #ride03022025 Need a ride San Jose ➜ San Francisco. Budget $12-20
619,#ride12212025 Need a ride from Davis to Sunnyvale. Budget 🚗
620,Need a drive Berkeley ➜ Palo Alto. Budget $40 😊
621,"#drive11242025 DRIVE!! Berkeley ➜ San Francisco 11AM 22 dollars !!
comment below"
622,#drive02112025 DRIVE!! from Berkeley to San Francisco 9:40 MA
623,#drive01092024 #drive01112024 from Sunnyvale to Palo Alto | 4:40 PM | $30 | 1 seat pm me
624,#ride06152025 #ride06222025 RIDE!! Sunnyvale to Berkeley 5:00 PM $30
625,#ride04112024 #ride04142024 from Palo Alto to Sacramento $35 leaving 6:50 PM
626,#drive01052024  #drive01072024 Need a drive San Francisco to Berkeley. Budget 25 dollars
627,#drive10132025 #drive10152025 DRIVE!! Davis -> Palo Alto 1:50 PM $25 😊
628,#ride09092024 RIDE!! San Jose ➜ Berkeley 9PM $15
629,#drive11182024 Need a drive Sunnyvale ➜ Fremont. Budget
630,#drive12292025  #drive01052026 from San Jose to Palo Alto  leaving 10:20 PM pls
631,#ride04062025 RIDE!! Oakland-Sunnyvale 1:40 PM $35-43
632,#drive04042024  from  Fremont  to  Berkeley  10  dollars  leaving  6AM
633,#drive10072024 San Jose ➜ Davis | 11AM | $10-15 | 1 seat
634,#ride01292025 Need a ride Fremont-Sac. Budget 22 dollars
635,#drvie02082025 San Jose -> SF | 5PM | $40 | 1 seat
636,#ride01212024  RIDE!!  Fremont  ->  Palo  Alto  9AM  $22
637,#ride12242024 RIDE!! Sacramento-Palo Alto 1:00 PM 35 dollars pls
638,#ride05292024 Davis -> Sacramento | 9AM | $15 | 1 seat
639,#ride02112025 Need a ride from Fremont to Davis. Budget $40
640,#drive06052025  from  Berkeley  to  Sunnyvale  |  11AM  |  $10  |  1  seat
641,#ride11222025 Fremont to Berkeley | 12PM | 20 dollars | 1 seat 😊
642,#ride03222025 #ride03232025 RIDE!! Berkeley-San Jose 11:00 AM 🚗
643,#drive09092025 Need a drive Fremont -> Davis. Budget $20
644,#drive11112025 Need a drive from Sunnyvale to Davis. Budget 12 dollars
645,#ride05182024 Fremont-Sacramento | 10AM | $25-33 | 1 seat
646,#ride01222024 San Francisco ➜ Palo Alto | 7PM |  | 1 seat 😊
647,#ride10112025 from Sacramento to Berkeley | 9AM | $40-45 | 1 seat
648,#drive12162024 from Sacramento to Palo Alto | 6PM | $10 | 1 seat
649,#ride03142024 Fremont-Palo Alto  leaving 12PM !!
650,#drive02012025 San Francisco-Palo Alto | 9:15 AM | $10 | 1 seat
651,"#drive12302024 Need a drive San Jose -> Fremont. Budget thx
anyone?"
652,#ride05072025 San Jose ➜ San Francisco | 3PM | $18 | 1s eat
653,#drive09122024 #drive09132024 Davis-San Jose | 3PM | $18 | 1 seat !!
654,"#ride07212025 Need a ride from Oakland to Sunnyvale .Budget $35-40 !!
anyone?"
655,"#ride06172025 RIDE!! from San Francisco to Davis 8PM $22 😊
flexible time"
656,#ride02152024 RIDE!! from Davis to Sunnyvale 7PM $20
657,#drive04062024 #drive04092024 Davis ➜ Fremont | 8:20 AM | 30 dollars | 1 seat thx
658,#drive07202024 DRIVE!! Sacramento to Oakland 2:15 PM 22 dollars
659,#ride11242024 RIDE!! Fremont to Oakland 10:00 PM $12 🚗
660,#ride02032024  RIDE!!  Oakland  ->  Palo  Alto  4:20  PM
661,#ride05152025 RIDE!! San Francisco -> Sunnyvale 8:30 PM 35 dollars !!
662,#drive06262024 Fremont-Sacramento | 1PM | $22 | 1 seat 😊
663,#drive07032025 Need a drive Oakland -> Sacramento. Budget $20
664,#ride10262024 from Oakland to San Francisco | 3:15 PM |  | 1 seat
665,#ride12282024 RIDE!! Sacramento to Sunnyvale 5:10 PM $22
666,#ride11212024 Oakland ➜ Davis | 10AM| $22 | 1 seat
667,#ride07242025 Need a ride Sunnyvale-Oakland. Budget $20 pls
